index,Time,Open,High,Low,Close,Daily,Range,ADR,ADR_min,Fractal,Swing_Price,Swing_Type,Hour,Swing_Difference,Time_Difference,Retracement,pip_move,end_index,Swing_Length,Next_Swing,Largest_bar
1330,2015-02-23 20:30:00,1.13409,1.13511,1.13404,1.13481,2015-02-23 00:00:00,0.00107,0.002444,0.00489,U,1.13511,F,20,0.00303,0,0.774936061,0.00303,1393,3,T,0.00244
1393,2015-02-24 12:15:00,1.13003,1.13114,1.12956,1.12999,2015-02-24 00:00:00,0.00158,0.0024735,0.00495,D,1.12956,T,12,-0.00555,1,1.831683168,0.00555,1407,63,S,0.00244
1407,2015-02-24 15:45:00,1.13288,1.13396,1.13277,1.13323,2015-02-24 00:00:00,0.00119,0.0024735,0.00495,U,1.13396,S,15,0.0044,0,0.792792793,0.0044,1412,14,T,0.00248
1412,2015-02-24 17:00:00,1.13185,1.13367,1.12875,1.13257,2015-02-24 00:00:00,0.00492,0.0024735,0.00495,D,1.12875,T,17,-0.00521,0,1.184090909,0.00521,1416,5,E,0.00418
1416,2015-02-24 18:00:00,1.13386,1.13576,1.13339,1.13423,2015-02-24 00:00:00,0.00237,0.0024735,0.00495,U,1.13576,E,18,0.00701,0,1.345489443,0.00701,1420,4,S,0.00627
1420,2015-02-24 19:00:00,1.13056,1.13167,1.13012,1.13151,2015-02-24 00:00:00,0.00155,0.0024735,0.00495,D,1.13012,S,19,-0.00564,0,0.804564907,0.00564,1478,4,T,0.00344
1478,2015-02-25 09:30:00,1.13804,1.13882,1.13731,1.13731,2015-02-25 00:00:00,0.00151,0.0024675,0.00493,U,1.13882,T,9,0.0087,1,1.542553191,0.0087,1481,58,S,0.00349
1481,2015-02-25 10:15:00,1.13604,1.13647,1.13563,1.13604,2015-02-25 00:00:00,0.00084,0.0024675,0.00493,D,1.13563,S,10,-0.00319,0,0.366666667,0.00319,1485,3,F,0.00219
1485,2015-02-25 11:15:00,1.1371,1.13812,1.13696,1.13743,2015-02-25 00:00:00,0.00116,0.0024675,0.00493,U,1.13812,F,11,0.00249,0,0.780564263,0.00249,1500,4,T,0.002
1500,2015-02-25 15:00:00,1.13413,1.13498,1.13351,1.13449,2015-02-25 00:00:00,0.00147,0.0024675,0.00493,D,1.13351,T,15,-0.00461,0,1.851405622,0.00461,1561,15,S,0.0022
1561,2015-02-26 06:15:00,1.13714,1.1373,1.13698,1.1372,2015-02-26 00:00:00,0.00032,0.00243225,0.00486,U,1.1373,S,6,0.00379,1,0.822125813,0.00379,1580,61,F,0.00198
1580,2015-02-26 11:00:00,1.13532,1.13561,1.13433,1.1346,2015-02-26 00:00:00,0.00128,0.00243225,0.00486,D,1.13433,F,11,-0.00297,0,0.783641161,0.00297,1584,19,T,0.00184
1584,2015-02-26 12:00:00,1.13728,1.13793,1.13654,1.13666,2015-02-26 00:00:00,0.00139,0.00243225,0.00486,U,1.13793,T,12,0.0036,0,1.212121212,0.0036,1606,4,E,0.00253
1606,2015-02-26 17:30:00,1.12046,1.12191,1.11979,1.12134,2015-02-26 00:00:00,0.00212,0.00243225,0.00486,D,1.11979,E,17,-0.01814,0,5.038888889,0.01814,1608,22,S,0.00795
1608,2015-02-26 18:00:00,1.12128,1.12242,1.12111,1.12179,2015-02-26 00:00:00,0.00131,0.00243225,0.00486,U,1.12242,S,18,0.00263,0,0.144983462,0.00263,1616,2,T,0.00222
1616,2015-02-26 20:00:00,1.11938,1.11966,1.11829,1.11895,2015-02-26 00:00:00,0.00137,0.00243225,0.00486,D,1.11829,T,20,-0.00413,0,1.570342205,0.00413,1677,8,E,0.00283
1677,2015-02-27 11:15:00,1.12215,1.12311,1.12156,1.12276,2015-02-27 00:00:00,0.00155,0.00262125,0.00524,U,1.12311,E,11,0.00482,1,1.167070218,0.00482,1681,61,S,0.00228
1681,2015-02-27 12:15:00,1.12061,1.12264,1.12029,1.12253,2015-02-27 00:00:00,0.00235,0.00262125,0.00524,D,1.12029,S,12,-0.00282,0,0.585062241,0.00282,1683,4,T,0.00247
1683,2015-02-27 12:45:00,1.12297,1.12439,1.12276,1.12366,2015-02-27 00:00:00,0.00163,0.00262125,0.00524,U,1.12439,T,12,0.0041,0,1.453900709,0.0041,1689,2,S,0.00312
1689,2015-02-27 14:15:00,1.12246,1.12267,1.12156,1.1226,2015-02-27 00:00:00,0.00111,0.00262125,0.00524,D,1.12156,S,14,-0.00283,0,0.690243902,0.00283,1692,6,T,0.00261
1692,2015-02-27 15:00:00,1.12339,1.12446,1.12322,1.12386,2015-02-27 00:00:00,0.00124,0.00262125,0.00524,U,1.12446,T,15,0.0029,0,1.024734982,0.0029,1698,3,E,0.00219
1698,2015-02-27 16:30:00,1.12017,1.1203,1.11754,1.11908,2015-02-27 00:00:00,0.00276,0.00262125,0.00524,D,1.11754,E,16,-0.00692,0,2.386206897,0.00692,1703,6,S,0.00438
1703,2015-02-27 17:45:00,1.12147,1.12261,1.12139,1.12156,2015-02-27 00:00:00,0.00122,0.00262125,0.00524,U,1.12261,S,17,0.00507,0,0.73265896,0.00507,1735,5,T,0.00438
1735,2015-03-02 01:45:00,1.11608,1.11642,1.11593,1.116,2015-03-02 00:00:00,0.00049,0.0026355,0.00527,D,1.11593,T,1,-0.00668,2,1.317554241,0.00668,1785,32,E,0.00253
1785,2015-03-02 14:15:00,1.12311,1.124,1.12284,1.12374,2015-03-02 00:00:00,0.00116,0.0026355,0.00527,U,1.124,E,14,0.00807,1,1.208083832,0.00807,1807,50,S,0.00247
1807,2015-03-02 19:45:00,1.118,1.11803,1.11756,1.11768,2015-03-02 00:00:00,0.00047,0.0026355,0.00527,D,1.11756,S,19,-0.00644,0,0.798017348,0.00644,1860,22,F,0.00332
1860,2015-03-03 09:00:00,1.11961,1.12116,1.11954,1.12083,2015-03-03 00:00:00,0.00162,0.002563,0.00513,U,1.12116,F,9,0.0036,1,0.559006211,0.0036,1880,53,T,0.00213
1880,2015-03-03 14:00:00,1.11577,1.11651,1.11538,1.11563,2015-03-03 00:00:00,0.00113,0.002563,0.00513,D,1.11538,T,14,-0.00578,0,1.605555556,0.00578,1900,20,E,0.00247
1900,2015-03-03 19:00:00,1.12111,1.12168,1.12073,1.12078,2015-03-03 00:00:00,0.00095,0.002563,0.00513,U,1.12168,E,19,0.0063,0,1.089965398,0.0063,1964,20,E,0.00213
1964,2015-03-04 11:00:00,1.11342,1.11356,1.11148,1.11173,2015-03-04 00:00:00,0.00208,0.00240225,0.0048,D,1.11148,E,11,-0.0102,1,1.619047619,0.0102,1981,64,S,0.00412
1981,2015-03-04 15:15:00,1.11242,1.11435,1.11149,1.11293,2015-03-04 00:00:00,0.00286,0.00240225,0.0048,U,1.11435,S,15,0.00287,0,0.281372549,0.00287,2050,17,T,0.00235
2050,2015-03-05 08:30:00,1.10359,1.10368,1.10254,1.10308,2015-03-05 00:00:00,0.00114,0.00250725,0.00501,D,1.10254,T,8,-0.01181,1,4.114982578,0.01181,2056,69,S,0.00464
2056,2015-03-05 10:00:00,1.10502,1.1061,1.10476,1.10485,2015-03-05 00:00:00,0.00134,0.00250725,0.00501,U,1.1061,S,10,0.00356,0,0.301439458,0.00356,2058,6,F,0.00187
2058,2015-03-05 10:30:00,1.10457,1.1047,1.10334,1.10434,2015-03-05 00:00:00,0.00136,0.00250725,0.00501,D,1.10334,F,10,-0.00276,0,0.775280899,0.00276,2078,2,T,0.00188
2078,2015-03-05 15:30:00,1.10602,1.11138,1.10593,1.10816,2015-03-05 00:00:00,0.00545,0.00250725,0.00501,U,1.11138,T,15,0.00804,0,2.913043478,0.00804,2080,20,E,0.00545
2080,2015-03-05 16:00:00,1.10325,1.10429,1.10054,1.10139,2015-03-05 00:00:00,0.00375,0.00250725,0.00501,D,1.10054,E,16,-0.01084,0,1.348258706,0.01084,2085,2,S,0.00877
2085,2015-03-05 17:15:00,1.10362,1.10512,1.10359,1.10436,2015-03-05 00:00:00,0.00153,0.00250725,0.00501,U,1.10512,S,17,0.00458,0,0.422509225,0.00458,2092,5,T,0.00813
2092,2015-03-05 19:00:00,1.10046,1.10085,1.09868,1.09966,2015-03-05 00:00:00,0.00217,0.00250725,0.00501,D,1.09868,T,19,-0.00644,0,1.406113537,0.00644,2102,7,S,0.00295
2102,2015-03-05 21:30:00,1.10274,1.10332,1.10258,1.1027,2015-03-05 00:00:00,0.00074,0.00250725,0.00501,U,1.10332,S,21,0.00464,0,0.720496894,0.00464,2158,10,T,0.00277
2158,2015-03-09 00:30:00,1.08277,1.08279,1.0822,1.08235,2015-03-09 00:00:00,0.00059,0.00269625,0.00539,D,1.0822,T,0,-0.02112,3,4.551724138,0.02112,2200,56,S,0.018
2200,2015-03-09 11:00:00,1.08915,1.08989,1.08834,1.08857,2015-03-09 00:00:00,0.00155,0.00269625,0.00539,U,1.08989,S,11,0.00769,0,0.364109848,0.00769,2201,42,F,0.00301
2201,2015-03-09 11:15:00,1.08857,1.08857,1.08705,1.08724,2015-03-09 00:00:00,0.00152,0.00269625,0.00539,D,1.08705,F,11,-0.00284,0,0.369310793,0.00284,2204,1,T,0.00284
2204,2015-03-09 12:00:00,1.08909,1.09057,1.08895,1.09026,2015-03-09 00:00:00,0.00162,0.00269625,0.00539,U,1.09057,T,12,0.00352,0,1.23943662,0.00352,2214,3,E,0.00284
2214,2015-03-09 14:30:00,1.0863,1.08658,1.08458,1.08525,2015-03-09 00:00:00,0.002,0.00269625,0.00539,D,1.08458,E,14,-0.00599,0,1.701704545,0.00599,2218,10,S,0.00255
2218,2015-03-09 15:30:00,1.08658,1.08732,1.08603,1.08619,2015-03-09 00:00:00,0.00129,0.00269625,0.00539,U,1.08732,S,15,0.00274,0,0.457429048,0.00274,2274,4,T,0.00223
2274,2015-03-10 05:30:00,1.07871,1.07962,1.07841,1.07917,2015-03-10 00:00:00,0.00121,0.002653,0.00531,D,1.07841,T,5,-0.00891,1,3.251824818,0.00891,2290,56,S,0.00385
2290,2015-03-10 09:30:00,1.08117,1.0823,1.08111,1.08159,2015-03-10 00:00:00,0.00119,0.002653,0.00531,U,1.0823,S,9,0.00389,0,0.436588103,0.00389,2295,16,T,0.00284
2295,2015-03-10 10:45:00,1.07512,1.0759,1.07339,1.0758,2015-03-10 00:00:00,0.00251,0.002653,0.00531,D,1.07339,T,10,-0.00891,0,2.290488432,0.00891,2296,5,S,0.00542
2296,2015-03-10 11:00:00,1.07576,1.07688,1.07458,1.0761,2015-03-10 00:00:00,0.0023,0.002653,0.00531,U,1.07688,S,11,0.00349,0,0.391694725,0.00349,2310,1,T,0.00478
2310,2015-03-10 14:30:00,1.07477,1.0778,1.07214,1.07766,2015-03-10 00:00:00,0.00566,0.002653,0.00531,D,1.07214,T,14,-0.00474,0,1.358166189,0.00474,2311,14,E,0.00403
2311,2015-03-10 14:45:00,1.07763,1.07799,1.07386,1.07397,2015-03-10 00:00:00,0.00413,0.002653,0.00531,U,1.07799,E,14,0.00585,0,1.234177215,0.00585,2312,1,S,0.00585
2312,2015-03-10 15:00:00,1.07412,1.07484,1.07299,1.07389,2015-03-10 00:00:00,0.00185,0.002653,0.00531,D,1.07299,S,15,-0.005,0,0.854700855,0.005,2314,1,T,0.00585
2314,2015-03-10 15:30:00,1.07529,1.07924,1.07526,1.0783,2015-03-10 00:00:00,0.00398,0.002653,0.00531,U,1.07924,T,15,0.00625,0,1.25,0.00625,2324,2,E,0.00548
2324,2015-03-10 18:00:00,1.0706,1.0716,1.06963,1.0708,2015-03-10 00:00:00,0.00197,0.002653,0.00531,D,1.06963,E,18,-0.00961,0,1.5376,0.00961,2329,10,S,0.00548
2329,2015-03-10 19:15:00,1.07206,1.07243,1.07152,1.07166,2015-03-10 00:00:00,0.00091,0.002653,0.00531,U,1.07243,S,19,0.0028,0,0.291363163,0.0028,2344,5,T,0.00297
2344,2015-03-10 23:00:00,1.06965,1.06976,1.06669,1.06782,2015-03-10 00:00:00,0.00307,0.002653,0.00531,D,1.06669,T,23,-0.00574,0,2.05,0.00574,2356,15,S,0.00348
2356,2015-03-11 02:00:00,1.07058,1.0716,1.07057,1.07088,2015-03-11 00:00:00,0.00103,0.0029485,0.0059,U,1.0716,S,2,0.00491,0,0.855400697,0.00491,2373,12,T,0.00348
2373,2015-03-11 06:15:00,1.0667,1.06753,1.06648,1.06719,2015-03-11 00:00:00,0.00105,0.0029485,0.0059,D,1.06648,T,6,-0.00512,0,1.042769857,0.00512,2386,17,S,0.00197
2386,2015-03-11 09:30:00,1.06807,1.0696,1.06749,1.06919,2015-03-11 00:00:00,0.00211,0.0029485,0.0059,U,1.0696,S,9,0.00312,0,0.609375,0.00312,2398,13,T,0.0025
2398,2015-03-11 12:30:00,1.05699,1.05753,1.05593,1.05614,2015-03-11 00:00:00,0.0016,0.0029485,0.0059,D,1.05593,T,12,-0.01367,0,4.381410256,0.01367,2405,12,S,0.00533
2405,2015-03-11 14:15:00,1.06075,1.06272,1.06068,1.0615,2015-03-11 00:00:00,0.00204,0.0029485,0.0059,U,1.06272,S,14,0.00679,0,0.49670812,0.00679,2409,7,F,0.00375
2409,2015-03-11 15:15:00,1.05767,1.05838,1.05721,1.05806,2015-03-11 00:00:00,0.00117,0.0029485,0.0059,D,1.05721,F,15,-0.00551,0,0.811487482,0.00551,2410,4,F,0.00417
2410,2015-03-11 15:30:00,1.05807,1.06067,1.0578,1.06051,2015-03-11 00:00:00,0.00287,0.0029485,0.0059,U,1.06067,F,15,0.00346,0,0.627949183,0.00346,2416,1,T,0.00346
2416,2015-03-11 17:00:00,1.05729,1.0581,1.05562,1.05784,2015-03-11 00:00:00,0.00248,0.0029485,0.0059,D,1.05562,T,17,-0.00505,0,1.459537572,0.00505,2418,6,S,0.00346
2418,2015-03-11 17:30:00,1.05912,1.05999,1.05858,1.05953,2015-03-11 00:00:00,0.00141,0.0029485,0.0059,U,1.05999,S,17,0.00437,0,0.865346535,0.00437,2427,2,T,0.00371
2427,2015-03-11 19:45:00,1.05306,1.05314,1.05104,1.05308,2015-03-11 00:00:00,0.0021,0.0029485,0.0059,D,1.05104,T,19,-0.00895,0,2.04805492,0.00895,2446,9,S,0.00469
2446,2015-03-12 00:30:00,1.05494,1.0555,1.0545,1.05542,2015-03-12 00:00:00,0.001,0.00332975,0.00666,U,1.0555,S,0,0.00446,0,0.498324022,0.00446,2467,19,T,0.00347
2467,2015-03-12 05:45:00,1.05109,1.05136,1.04933,1.0496,2015-03-12 00:00:00,0.00203,0.00332975,0.00666,D,1.04933,T,5,-0.00617,0,1.383408072,0.00617,2484,21,E,0.00287
2484,2015-03-12 10:00:00,1.06348,1.06424,1.06224,1.06255,2015-03-12 00:00:00,0.002,0.00332975,0.00666,U,1.06424,E,10,0.01491,0,2.416531605,0.01491,2488,17,S,0.0059
2488,2015-03-12 11:00:00,1.05958,1.06,1.05794,1.05834,2015-03-12 00:00:00,0.00206,0.00332975,0.00666,D,1.05794,S,11,-0.0063,0,0.422535211,0.0063,2502,4,T,0.00448
2502,2015-03-12 14:30:00,1.0617,1.06834,1.0617,1.06332,2015-03-12 00:00:00,0.00664,0.00332975,0.00666,U,1.06834,T,14,0.0104,0,1.650793651,0.0104,2506,14,S,0.00688
2506,2015-03-12 15:30:00,1.06155,1.06315,1.05999,1.06241,2015-03-12 00:00:00,0.00316,0.00332975,0.00666,D,1.05999,S,15,-0.00835,0,0.802884615,0.00835,2507,4,F,0.00688
2507,2015-03-12 15:45:00,1.06244,1.06336,1.06054,1.06133,2015-03-12 00:00:00,0.00282,0.00332975,0.00666,U,1.06336,F,15,0.00337,0,0.403592814,0.00337,2508,1,T,0.00337
2508,2015-03-12 16:00:00,1.06133,1.06133,1.05884,1.05982,2015-03-12 00:00:00,0.00249,0.00332975,0.00666,D,1.05884,T,16,-0.00452,0,1.341246291,0.00452,2511,1,E,0.00452
2511,2015-03-12 16:45:00,1.06185,1.06454,1.06169,1.06369,2015-03-12 00:00:00,0.00285,0.00332975,0.00666,U,1.06454,E,16,0.0057,0,1.261061947,0.0057,2521,3,S,0.00452
2521,2015-03-12 19:15:00,1.06053,1.06071,1.05898,1.05966,2015-03-12 00:00:00,0.00173,0.00332975,0.00666,D,1.05898,S,19,-0.00556,0,0.975438596,0.00556,2534,10,F,0.00313
2534,2015-03-12 22:30:00,1.06363,1.06393,1.06313,1.06346,2015-03-12 00:00:00,0.0008,0.00332975,0.00666,U,1.06393,F,22,0.00495,0,0.89028777,0.00495,2547,13,T,0.00244
2547,2015-03-13 08:30:00,1.05741,1.0578,1.05638,1.05736,2015-03-13 00:00:00,0.00142,0.003314,0.00663,D,1.05638,T,8,-0.00755,0,1.525252525,0.00755,2553,13,S,0.00297
2553,2015-03-13 10:00:00,1.06116,1.06342,1.06024,1.06253,2015-03-13 00:00:00,0.00318,0.003314,0.00663,U,1.06342,S,10,0.00704,0,0.932450331,0.00704,2568,6,T,0.00413
2568,2015-03-13 13:45:00,1.05844,1.05865,1.05613,1.05668,2015-03-13 00:00:00,0.00252,0.003314,0.00663,D,1.05613,T,13,-0.00729,0,1.035511364,0.00729,2571,15,S,0.00413
2571,2015-03-13 14:30:00,1.05763,1.0598,1.05763,1.05817,2015-03-13 00:00:00,0.00217,0.003314,0.00663,U,1.0598,S,14,0.00367,0,0.503429355,0.00367,2582,3,T,0.00319
2582,2015-03-13 17:15:00,1.05197,1.05253,1.04814,1.04826,2015-03-13 00:00:00,0.00439,0.003314,0.00663,D,1.04814,T,17,-0.01166,0,3.177111717,0.01166,2585,11,S,0.00538
2585,2015-03-13 18:00:00,1.05226,1.05318,1.05129,1.05301,2015-03-13 00:00:00,0.00189,0.003314,0.00663,U,1.05318,S,18,0.00504,0,0.432246998,0.00504,2596,3,T,0.00437
2596,2015-03-13 20:45:00,1.04626,1.04735,1.04616,1.04726,2015-03-13 00:00:00,0.00119,0.003314,0.00663,D,1.04616,T,20,-0.00702,0,1.392857143,0.00702,2637,11,E,0.00473
2637,2015-03-16 08:00:00,1.05244,1.05478,1.05231,1.0535,2015-03-16 00:00:00,0.00247,0.0035725,0.00715,U,1.05478,E,8,0.00862,2,1.227920228,0.00862,2641,41,S,0.00349
2641,2015-03-16 09:00:00,1.0527,1.0527,1.04973,1.0504,2015-03-16 00:00:00,0.00297,0.0035725,0.00715,D,1.04973,S,9,-0.00505,0,0.585846868,0.00505,2669,4,T,0.0039
2669,2015-03-16 16:00:00,1.0597,1.06155,1.05933,1.06026,2015-03-16 00:00:00,0.00222,0.0035725,0.00715,U,1.06155,T,16,0.01182,0,2.340594059,0.01182,2672,28,S,0.00437
2672,2015-03-16 16:45:00,1.05773,1.05783,1.05626,1.0563,2015-03-16 00:00:00,0.00157,0.0035725,0.00715,D,1.05626,S,16,-0.00529,0,0.447546531,0.00529,2681,3,T,0.00366
2681,2015-03-16 19:00:00,1.06129,1.06186,1.06004,1.0602,2015-03-16 00:00:00,0.00182,0.0035725,0.00715,U,1.06186,T,19,0.0056,0,1.058601134,0.0056,2714,9,E,0.00314
2714,2015-03-17 03:15:00,1.0556,1.0557,1.05505,1.05512,2015-03-17 00:00:00,0.00065,0.0037205,0.00744,D,1.05505,E,3,-0.00681,0,1.216071429,0.00681,2740,33,S,0.00299
2740,2015-03-17 09:45:00,1.06074,1.06146,1.05997,1.06111,2015-03-17 00:00:00,0.00149,0.0037205,0.00744,U,1.06146,S,9,0.00641,0,0.941262849,0.00641,2746,26,F,0.00467
2746,2015-03-17 11:15:00,1.05819,1.05911,1.05712,1.05909,2015-03-17 00:00:00,0.00199,0.0037205,0.00744,D,1.05712,F,11,-0.00434,0,0.677067083,0.00434,2765,6,T,0.00254
2765,2015-03-17 16:00:00,1.06356,1.06501,1.06308,1.06318,2015-03-17 00:00:00,0.00193,0.0037205,0.00744,U,1.06501,T,16,0.00789,0,1.81797235,0.00789,2828,19,S,0.0037
2828,2015-03-18 07:45:00,1.05884,1.05905,1.05792,1.05794,2015-03-18 00:00:00,0.00113,0.003812,0.00762,D,1.05792,S,7,-0.00709,1,0.89860583,0.00709,2847,63,F,0.00287
2847,2015-03-18 12:30:00,1.06271,1.06348,1.06214,1.06228,2015-03-18 00:00:00,0.00134,0.003812,0.00762,U,1.06348,F,12,0.00556,0,0.784203103,0.00556,2858,19,F,0.00253
2858,2015-03-18 15:15:00,1.05895,1.0606,1.05885,1.06041,2015-03-18 00:00:00,0.00175,0.003812,0.00762,D,1.05885,F,15,-0.00463,0,0.832733813,0.00463,2874,11,T,0.00207
2874,2015-03-18 19:15:00,1.06626,1.06689,1.06545,1.06647,2015-03-18 00:00:00,0.00144,0.003812,0.00762,U,1.06689,T,19,0.00804,0,1.73650108,0.00804,2877,16,S,0.0036
2877,2015-03-18 20:00:00,1.06564,1.07339,1.0613,1.07312,2015-03-18 00:00:00,0.01209,0.003812,0.00762,D,1.0613,S,20,-0.00559,0,0.695273632,0.00559,2878,3,T,0.01074
2878,2015-03-18 20:15:00,1.07312,1.0799,1.07299,1.07508,2015-03-18 00:00:00,0.00691,0.003812,0.00762,U,1.0799,T,20,0.0186,0,3.327370304,0.0186,2880,1,S,0.0186
2880,2015-03-18 20:45:00,1.07627,1.07684,1.072,1.07383,2015-03-18 00:00:00,0.00484,0.003812,0.00762,D,1.072,S,20,-0.0079,0,0.424731183,0.0079,2885,2,T,0.0186
2885,2015-03-18 22:00:00,1.0837,1.10414,1.08326,1.09297,2015-03-18 00:00:00,0.02088,0.003812,0.00762,U,1.10414,T,22,0.03214,0,4.06835443,0.03214,2897,5,S,0.02305
2897,2015-03-19 01:00:00,1.08226,1.08347,1.08187,1.08309,2015-03-19 00:00:00,0.0016,0.004657,0.00931,D,1.08187,S,1,-0.02227,0,0.692906036,0.02227,2902,12,F,0.02305
2902,2015-03-19 02:15:00,1.08563,1.09186,1.08518,1.09077,2015-03-19 00:00:00,0.00668,0.004657,0.00931,U,1.09186,F,2,0.00999,0,0.448585541,0.00999,2931,5,T,0.00796
2931,2015-03-19 09:30:00,1.07177,1.07177,1.0679,1.06997,2015-03-19 00:00:00,0.00387,0.004657,0.00931,D,1.0679,T,9,-0.02396,0,2.398398398,0.02396,2932,29,S,0.00998
2932,2015-03-19 09:45:00,1.06997,1.0726,1.06831,1.07091,2015-03-19 00:00:00,0.00429,0.004657,0.00931,U,1.0726,S,9,0.0047,0,0.196160267,0.0047,2934,1,T,0.00779
2934,2015-03-19 10:15:00,1.06834,1.0688,1.06295,1.06515,2015-03-19 00:00:00,0.00585,0.004657,0.00931,D,1.06295,T,10,-0.00965,0,2.053191489,0.00965,2969,2,E,0.00797
2969,2015-03-20 15:15:00,1.07749,1.08158,1.07739,1.07966,2015-03-20 00:00:00,0.00419,0.00506225,0.01012,U,1.08158,E,15,0.01863,1,1.930569948,0.01863,2970,35,S,0.00797
2970,2015-03-20 15:30:00,1.07965,1.07966,1.07637,1.07736,2015-03-20 00:00:00,0.00329,0.00506225,0.01012,D,1.07637,S,15,-0.00521,0,0.279656468,0.00521,2972,1,T,0.00687
2972,2015-03-20 16:00:00,1.07963,1.08203,1.07843,1.07987,2015-03-20 00:00:00,0.0036,0.00506225,0.01012,U,1.08203,T,16,0.00566,0,1.086372361,0.00566,2978,2,E,0.00521
2978,2015-03-20 17:30:00,1.07668,1.07734,1.07531,1.07729,2015-03-20 00:00:00,0.00203,0.00506225,0.01012,D,1.07531,E,17,-0.00672,0,1.187279152,0.00672,2985,6,E,0.00516
2985,2015-03-20 19:15:00,1.08531,1.08814,1.08519,1.08599,2015-03-20 00:00:00,0.00295,0.00506225,0.01012,U,1.08814,E,19,0.01283,0,1.90922619,0.01283,2993,7,S,0.00619
2993,2015-03-20 21:15:00,1.08051,1.08071,1.07931,1.08047,2015-03-20 00:00:00,0.0014,0.00506225,0.01012,D,1.07931,S,21,-0.00883,0,0.688230709,0.00883,3001,8,F,0.00411
3001,2015-03-23 00:00:00,1.08657,1.08678,1.08524,1.08583,2015-03-23 00:00:00,0.00154,0.00514225,0.01028,U,1.08678,F,0,0.00747,2,0.845979615,0.00747,3041,8,T,0.00476
3041,2015-03-23 10:00:00,1.07892,1.07949,1.07667,1.07718,2015-03-23 00:00:00,0.00282,0.00514225,0.01028,D,1.07667,T,10,-0.01011,0,1.353413655,0.01011,3066,40,E,0.00511
3066,2015-03-23 16:15:00,1.09338,1.09449,1.09197,1.09216,2015-03-23 00:00:00,0.00252,0.00514225,0.01028,U,1.09449,E,16,0.01782,0,1.762611276,0.01782,3071,25,S,0.00651
3071,2015-03-23 17:30:00,1.09029,1.09047,1.08823,1.08928,2015-03-23 00:00:00,0.00224,0.00514225,0.01028,D,1.08823,S,17,-0.00626,0,0.351290685,0.00626,3088,5,T,0.00532
3088,2015-03-23 21:45:00,1.09632,1.09705,1.09624,1.09632,2015-03-23 00:00:00,0.00081,0.00514225,0.01028,U,1.09705,T,21,0.00882,0,1.408945687,0.00882,3120,17,S,0.0052
3120,2015-03-24 05:45:00,1.09148,1.09159,1.09034,1.09056,2015-03-24 00:00:00,0.00125,0.0054425,0.01089,D,1.09034,S,5,-0.00671,0,0.760770975,0.00671,3156,32,T,0.00245
3156,2015-03-24 14:45:00,1.10134,1.10284,1.09745,1.09762,2015-03-24 00:00:00,0.00539,0.0054425,0.01089,U,1.10284,T,14,0.0125,0,1.862891207,0.0125,3162,36,E,0.00928
3162,2015-03-24 16:15:00,1.09241,1.09246,1.08895,1.09077,2015-03-24 00:00:00,0.00351,0.0054425,0.01089,D,1.08895,E,16,-0.01389,0,1.1112,0.01389,3251,6,S,0.00928
3251,2015-03-25 14:30:00,1.09929,1.10137,1.09732,1.09786,2015-03-25 00:00:00,0.00405,0.005319,0.01064,U,1.10137,S,14,0.01242,1,0.894168467,0.01242,3260,89,F,0.00534
3260,2015-03-25 16:45:00,1.09614,1.09735,1.09481,1.09664,2015-03-25 00:00:00,0.00254,0.005319,0.01064,D,1.09481,F,16,-0.00656,0,0.528180354,0.00656,3330,9,T,0.0041
3330,2015-03-26 10:15:00,1.10166,1.10514,1.10118,1.1044,2015-03-26 00:00:00,0.00396,0.0050895,0.01018,U,1.10514,T,10,0.01033,1,1.574695122,0.01033,3426,70,E,0.00471
3426,2015-03-27 10:15:00,1.08126,1.08197,1.08004,1.08155,2015-03-27 00:00:00,0.00193,0.00510375,0.01021,D,1.08004,E,10,-0.0251,1,2.42981607,0.0251,3458,96,S,0.00686
3458,2015-03-27 18:15:00,1.0921,1.09478,1.09006,1.09014,2015-03-27 00:00:00,0.00472,0.00510375,0.01021,U,1.09478,S,18,0.01474,0,0.587250996,0.01474,3520,32,F,0.00692
3520,2015-03-30 10:45:00,1.08261,1.08339,1.08189,1.08305,2015-03-30 00:00:00,0.0015,0.00504075,0.01008,D,1.08189,F,10,-0.01289,3,0.87449118,0.01289,3525,62,F,0.00674
3525,2015-03-30 12:00:00,1.08613,1.087,1.08532,1.08585,2015-03-30 00:00:00,0.00168,0.00504075,0.01008,U,1.087,F,12,0.00511,0,0.396431342,0.00511,3541,5,T,0.00357
3541,2015-03-30 16:00:00,1.08319,1.08319,1.08126,1.08261,2015-03-30 00:00:00,0.00193,0.00504075,0.01008,D,1.08126,T,16,-0.00574,0,1.123287671,0.00574,3543,16,S,0.00349
3543,2015-03-30 16:30:00,1.08448,1.08631,1.0839,1.08471,2015-03-30 00:00:00,0.00241,0.00504075,0.01008,U,1.08631,S,16,0.00505,0,0.879790941,0.00505,3623,2,T,0.00387
3623,2015-03-31 12:30:00,1.07288,1.07318,1.07124,1.0721,2015-03-31 00:00:00,0.00194,0.0049035,0.00981,D,1.07124,T,12,-0.01507,1,2.984158416,0.01507,3634,80,S,0.00387
3634,2015-03-31 15:15:00,1.0761,1.07753,1.07582,1.07692,2015-03-31 00:00:00,0.00171,0.0049035,0.00981,U,1.07753,S,15,0.00629,0,0.417385534,0.00629,3641,11,F,0.00364
